DROPOFF_LOCATION_CODE,PICKUP_DAY,PICKUP_HOUR,PICKUP_LOCATION_CODE,PICKUP_MINUTE,PICKUP_MONTH,PICKUP_YEAR,RATE_CODE,TOTAL_AMOUNT,TRIP_DISTANCE,VENDOR_ID
Loc_233,16,22,Loc_48,18,5,2019,GroupRide,15.35,1.3,"Creative Mobile Technologies, LLC"
Loc_231,8,18,Loc_43,27,6,2019,GroupRide,38.5,8.45,VeriFone Inc.
Loc_68,28,20,Loc_186,5,3,2019,GroupRide,9.3,0.8,"Creative Mobile Technologies, LLC"
Loc_234,5,12,Loc_229,38,5,2019,GroupRide,14.3,2.36,VeriFone Inc.
Loc_75,23,14,Loc_236,13,3,2019,GroupRide,8.3,0.44,VeriFone Inc.
Loc_230,24,8,Loc_100,53,1,2019,GroupRide,8.19,0.56,VeriFone Inc.
Loc_140,14,12,Loc_229,30,5,2019,GroupRide,10.3,0.7,"Creative Mobile Technologies, LLC"
Loc_223,10,7,Loc_7,6,3,2019,GroupRide,5.8,0.8,VeriFone Inc.
Loc_100,15,8,Loc_230,17,1,2019,GroupRide,8.15,0.8,"Creative Mobile Technologies, LLC"
Loc_236,21,19,Loc_75,21,3,2019,GroupRide,12.36,1.1,"Creative Mobile Technologies, LLC"
Loc_164,3,20,Loc_114,20,6,2019,GroupRide,13.8,2.29,VeriFone Inc.
Loc_90,30,20,Loc_158,41,6,2019,GroupRide,12.35,0.9,"Creative Mobile Technologies, LLC"
Loc_237,16,8,Loc_142,57,4,2019,GroupRide,15.34,1.08,VeriFone Inc.
Loc_48,7,11,Loc_142,59,6,2019,GroupRide,14.16,1.68,VeriFone Inc.
Loc_263,9,20,Loc_186,36,5,2019,GroupRide,23.76,3.94,VeriFone Inc.
Loc_141,16,15,Loc_114,0,3,2019,GroupRide,22.3,4.3,"Creative Mobile Technologies, LLC"
Loc_90,7,23,Loc_138,19,1,2019,GroupRide,43.27,10.17,VeriFone Inc.
Loc_131,7,0,Loc_90,56,1,2019,GroupRide,46.06,13.9,VeriFone Inc.
Loc_137,31,3,Loc_79,46,3,2019,GroupRide,13.56,1.86,VeriFone Inc.
Loc_113,15,20,Loc_163,53,2,2019,GroupRide,18.8,2.72,VeriFone Inc.
Loc_144,14,9,Loc_261,57,6,2019,GroupRide,18.59,1.34,VeriFone Inc.
Loc_186,1,7,Loc_186,9,4,2019,GroupRide,8.8,0.71,VeriFone Inc.
Loc_170,9,19,Loc_114,46,3,2019,GroupRide,21.35,2.3,"Creative Mobile Technologies, LLC"
Loc_170,29,12,Loc_186,26,6,2019,GroupRide,14.72,1.0,"Creative Mobile Technologies, LLC"
Loc_107,21,11,Loc_125,13,1,2019,GroupRide,9.3,1.56,VeriFone Inc.
Loc_68,7,18,Loc_79,4,6,2019,GroupRide,21.36,2.27,VeriFone Inc.
Loc_48,18,9,Loc_170,15,4,2019,GroupRide,15.3,0.9,"Creative Mobile Technologies, LLC"
Loc_48,17,21,Loc_239,22,2,2019,GroupRide,13.55,1.5,"Creative Mobile Technologies, LLC"
Loc_188,2,4,Loc_79,11,3,2019,GroupRide,28.3,6.18,VeriFone Inc.
Loc_236,2,15,Loc_238,11,1,2019,GroupRide,12.36,1.49,VeriFone Inc.
Loc_138,7,5,Loc_233,13,2,2019,GroupRide,43.81,9.3,"Creative Mobile Technologies, LLC"
Loc_230,18,20,Loc_230,28,1,2019,GroupRide,5.3,0.2,"Creative Mobile Technologies, LLC"
Loc_148,19,22,Loc_211,59,4,2019,GroupRide,12.96,1.08,VeriFone Inc.
Loc_141,11,8,Loc_141,12,1,2019,GroupRide,9.8,0.96,VeriFone Inc.
Loc_263,19,20,Loc_237,51,2,2019,GroupRide,10.55,0.9,"Creative Mobile Technologies, LLC"
Loc_164,20,16,Loc_234,53,5,2019,GroupRide,13.56,1.3,VeriFone Inc.
Loc_48,25,19,Loc_246,11,6,2019,GroupRide,12.96,0.88,VeriFone Inc.
Loc_145,11,21,Loc_79,36,4,2019,GroupRide,27.96,5.35,VeriFone Inc.
Loc_164,24,12,Loc_142,8,2,2019,GroupRide,14.75,1.9,"Creative Mobile Technologies, LLC"
Loc_68,29,14,Loc_233,6,1,2019,GroupRide,17.88,1.98,VeriFone Inc.
Loc_238,14,20,Loc_164,18,5,2019,GroupRide,24.96,3.95,VeriFone Inc.
Loc_4,18,11,Loc_261,34,4,2019,GroupRide,20.75,2.7,"Creative Mobile Technologies, LLC"
Loc_144,7,0,Loc_50,36,4,2019,GroupRide,24.95,4.3,"Creative Mobile Technologies, LLC"
Loc_263,21,19,Loc_162,19,5,2019,GroupRide,12.55,1.55,VeriFone Inc.
Loc_162,31,18,Loc_140,4,1,2019,GroupRide,8.8,0.8,VeriFone Inc.
Loc_239,10,8,Loc_13,5,5,2019,GroupRide,27.96,5.24,VeriFone Inc.
Loc_113,3,20,Loc_161,54,4,2019,GroupRide,17.16,1.98,VeriFone Inc.
Loc_264,5,17,Loc_264,14,3,2019,GroupRide,8.76,1.22,VeriFone Inc.
Loc_138,12,8,Loc_163,42,1,2019,GroupRide,37.56,9.95,VeriFone Inc.
Loc_116,20,8,Loc_238,22,5,2019,GroupRide,15.8,2.8,VeriFone Inc.
Loc_100,21,8,Loc_79,59,3,2019,GroupRide,23.76,2.34,VeriFone Inc.
Loc_107,27,2,Loc_249,42,1,2019,GroupRide,8.76,1.28,VeriFone Inc.
Loc_48,3,20,Loc_68,13,5,2019,GroupRide,12.8,2.07,VeriFone Inc.
Loc_144,12,22,Loc_249,39,4,2019,GroupRide,15.3,1.43,VeriFone Inc.
Loc_263,26,20,Loc_162,21,4,2019,GroupRide,13.8,2.0,VeriFone Inc.
Loc_236,5,14,Loc_236,33,3,2019,GroupRide,11.6,0.9,"Creative Mobile Technologies, LLC"
Loc_158,6,20,Loc_144,48,6,2019,GroupRide,11.8,0.9,"Creative Mobile Technologies, LLC"
Loc_238,22,23,Loc_48,33,2,2019,GroupRide,14.76,2.33,VeriFone Inc.
Loc_236,5,13,Loc_237,42,3,2019,GroupRide,11.76,0.86,VeriFone Inc.
Loc_211,14,11,Loc_68,14,3,2019,GroupRide,14.15,1.3,"Creative Mobile Technologies, LLC"
Loc_170,15,12,Loc_68,1,3,2019,GroupRide,20.75,2.3,"Creative Mobile Technologies, LLC"
Loc_166,17,19,Loc_239,24,3,2019,GroupRide,9.8,1.54,VeriFone Inc.
Loc_238,20,13,Loc_236,11,4,2019,GroupRide,12.8,1.5,VeriFone Inc.
Loc_80,2,4,Loc_181,38,6,2019,GroupRide,16.8,5.04,VeriFone Inc.
Loc_90,4,13,Loc_137,38,1,2019,GroupRide,16.0,2.5,"Creative Mobile Technologies, LLC"
Loc_142,15,19,Loc_162,2,3,2019,GroupRide,19.12,1.97,VeriFone Inc.
Loc_231,2,14,Loc_263,25,3,2019,GroupRide,34.3,7.34,VeriFone Inc.
Loc_75,23,7,Loc_236,26,1,2019,GroupRide,8.76,1.24,VeriFone Inc.
Loc_43,11,10,Loc_75,34,6,2019,GroupRide,15.3,1.94,VeriFone Inc.
Loc_186,16,19,Loc_107,9,5,2019,GroupRide,12.8,1.23,VeriFone Inc.
Loc_138,2,12,Loc_87,46,6,2019,GroupRide,62.27,15.9,"Creative Mobile Technologies, LLC"
Loc_89,21,19,Loc_138,21,1,2019,GroupRide,51.6,14.5,"Creative Mobile Technologies, LLC"
Loc_264,18,17,Loc_264,58,4,2019,GroupRide,17.8,2.5,"Creative Mobile Technologies, LLC"
Loc_107,5,13,Loc_211,5,5,2019,GroupRide,16.0,1.77,VeriFone Inc.
Loc_48,3,6,Loc_100,3,4,2019,GroupRide,9.5,0.7,"Creative Mobile Technologies, LLC"
Loc_79,8,15,Loc_90,22,2,2019,GroupRide,18.96,1.54,VeriFone Inc.
Loc_170,30,17,Loc_237,15,3,2019,GroupRide,13.56,1.54,VeriFone Inc.
Loc_43,18,14,Loc_236,29,5,2019,GroupRide,15.35,1.7,"Creative Mobile Technologies, LLC"
Loc_143,18,20,Loc_143,7,4,2019,GroupRide,8.97,0.43,VeriFone Inc.
Loc_140,31,10,Loc_263,0,5,2019,GroupRide,15.35,1.2,"Creative Mobile Technologies, LLC"
Loc_43,8,7,Loc_151,37,3,2019,GroupRide,17.76,2.9,"Creative Mobile Technologies, LLC"
Loc_45,16,1,Loc_186,17,3,2019,GroupRide,22.3,5.1,VeriFone Inc.
Loc_151,20,14,Loc_142,0,4,2019,GroupRide,15.95,2.5,"Creative Mobile Technologies, LLC"
Loc_230,17,15,Loc_48,35,1,2019,GroupRide,4.3,0.38,VeriFone Inc.
Loc_88,18,20,Loc_114,18,4,2019,GroupRide,13.3,1.61,VeriFone Inc.
Loc_151,29,16,Loc_211,17,4,2019,GroupRide,32.0,6.6,"Creative Mobile Technologies, LLC"
Loc_211,3,15,Loc_100,12,6,2019,GroupRide,15.3,2.48,VeriFone Inc.
Loc_141,17,15,Loc_141,42,2,2019,GroupRide,8.3,0.63,VeriFone Inc.
Loc_246,29,22,Loc_125,59,5,2019,GroupRide,17.25,2.56,VeriFone Inc.
Loc_144,13,20,Loc_4,15,4,2019,GroupRide,15.3,1.58,VeriFone Inc.
Loc_148,15,20,Loc_162,16,1,2019,GroupRide,17.76,3.45,VeriFone Inc.
Loc_74,1,18,Loc_75,22,5,2019,GroupRide,9.96,1.46,VeriFone Inc.
Loc_79,31,12,Loc_170,19,3,2019,GroupRide,19.85,2.8,"Creative Mobile Technologies, LLC"
Loc_234,28,8,Loc_161,20,2,2019,GroupRide,12.96,1.38,VeriFone Inc.
Loc_140,13,19,Loc_263,58,6,2019,GroupRide,13.3,1.2,"Creative Mobile Technologies, LLC"
Loc_68,10,14,Loc_231,55,6,2019,GroupRide,15.8,2.45,VeriFone Inc.
Loc_161,11,23,Loc_161,1,6,2019,GroupRide,7.3,0.23,VeriFone Inc.
Loc_239,29,8,Loc_50,1,1,2019,GroupRide,6.8,0.9,"Creative Mobile Technologies, LLC"
Loc_100,9,6,Loc_233,56,1,2019,GroupRide,8.8,1.4,"Creative Mobile Technologies, LLC"
Loc_198,12,21,Loc_132,17,4,2019,GroupRide,35.8,11.2,"Creative Mobile Technologies, LLC"
Loc_141,31,15,Loc_236,19,3,2019,GroupRide,14.14,1.63,VeriFone Inc.
Loc_158,5,20,Loc_68,7,1,2019,GroupRide,8.76,0.54,VeriFone Inc.
Loc_164,8,16,Loc_137,6,1,2019,GroupRide,11.15,0.8,"Creative Mobile Technologies, LLC"
Loc_137,4,13,Loc_164,4,2,2019,GroupRide,13.3,1.71,VeriFone Inc.
Loc_107,12,17,Loc_237,51,1,2019,GroupRide,18.05,2.7,"Creative Mobile Technologies, LLC"
Loc_116,1,2,Loc_239,11,3,2019,GroupRide,16.45,3.2,"Creative Mobile Technologies, LLC"
Loc_237,5,18,Loc_236,4,6,2019,GroupRide,11.38,0.6,"Creative Mobile Technologies, LLC"
Loc_79,27,3,Loc_162,4,3,2019,GroupRide,14.51,2.1,VeriFone Inc.
Loc_161,30,21,Loc_161,27,5,2019,GroupRide,7.8,0.61,VeriFone Inc.
Loc_161,14,23,Loc_68,48,6,2019,GroupRide,16.3,2.6,"Creative Mobile Technologies, LLC"
Loc_234,24,9,Loc_79,2,2,2019,GroupRide,10.3,1.38,VeriFone Inc.
Loc_236,8,10,Loc_151,1,1,2019,GroupRide,12.36,2.18,VeriFone Inc.
Loc_236,7,8,Loc_238,33,1,2019,GroupRide,11.15,1.2,"Creative Mobile Technologies, LLC"
Loc_144,14,20,Loc_87,13,2,2019,GroupRide,17.15,1.9,"Creative Mobile Technologies, LLC"
Loc_161,7,9,Loc_87,37,2,2019,GroupRide,27.35,5.4,"Creative Mobile Technologies, LLC"
Loc_164,3,10,Loc_246,34,6,2019,GroupRide,11.76,0.92,VeriFone Inc.
Loc_230,2,11,Loc_138,49,1,2019,GroupRide,48.2,9.94,VeriFone Inc.
Loc_163,6,23,Loc_161,23,3,2019,GroupRide,9.3,0.6,"Creative Mobile Technologies, LLC"
Loc_68,5,20,Loc_90,12,4,2019,GroupRide,11.16,0.65,VeriFone Inc.
Loc_97,3,0,Loc_234,4,5,2019,GroupRide,27.88,4.87,VeriFone Inc.
Loc_41,24,10,Loc_239,41,3,2019,GroupRide,19.56,3.08,VeriFone Inc.
Loc_249,19,16,Loc_68,38,4,2019,GroupRide,11.15,0.7,"Creative Mobile Technologies, LLC"
Loc_236,25,17,Loc_43,57,3,2019,GroupRide,13.55,1.2,"Creative Mobile Technologies, LLC"
Loc_170,19,10,Loc_132,38,5,2019,GroupRide,73.67,16.9,"Creative Mobile Technologies, LLC"
Loc_90,8,9,Loc_164,9,5,2019,GroupRide,12.86,1.04,VeriFone Inc.
Loc_263,13,12,Loc_163,54,4,2019,GroupRide,15.73,2.32,VeriFone Inc.
Loc_246,14,17,Loc_142,47,5,2019,GroupRide,19.56,1.84,VeriFone Inc.
Loc_162,15,23,Loc_229,48,3,2019,GroupRide,11.16,0.69,VeriFone Inc.
Loc_163,18,10,Loc_162,24,1,2019,GroupRide,6.96,0.55,VeriFone Inc.
Loc_211,24,10,Loc_161,39,6,2019,GroupRide,20.8,3.35,VeriFone Inc.
Loc_164,17,21,Loc_162,43,1,2019,GroupRide,6.24,0.35,VeriFone Inc.
Loc_143,21,6,Loc_68,16,4,2019,GroupRide,16.3,2.73,VeriFone Inc.
Loc_263,3,22,Loc_234,27,5,2019,GroupRide,23.16,4.01,VeriFone Inc.
Loc_263,14,18,Loc_236,31,5,2019,GroupRide,12.25,0.92,VeriFone Inc.
Loc_141,27,20,Loc_229,25,4,2019,GroupRide,9.95,0.8,"Creative Mobile Technologies, LLC"
Loc_142,7,16,Loc_239,1,4,2019,GroupRide,8.8,0.6,"Creative Mobile Technologies, LLC"
Loc_233,10,22,Loc_161,2,1,2019,GroupRide,7.87,0.57,VeriFone Inc.
Loc_163,2,13,Loc_163,33,4,2019,GroupRide,8.3,0.71,VeriFone Inc.
Loc_137,21,3,Loc_79,56,4,2019,GroupRide,8.38,0.81,VeriFone Inc.
Loc_170,16,0,Loc_234,50,3,2019,GroupRide,13.56,0.95,VeriFone Inc.
Loc_143,14,7,Loc_140,43,3,2019,GroupRide,18.48,2.4,"Creative Mobile Technologies, LLC"
Loc_138,9,13,Loc_43,13,5,2019,GroupRide,62.4,10.31,VeriFone Inc.
Loc_112,17,19,Loc_231,4,1,2019,GroupRide,38.15,9.0,"Creative Mobile Technologies, LLC"
Loc_236,27,16,Loc_107,1,6,2019,GroupRide,29.8,3.71,VeriFone Inc.
Loc_100,26,16,Loc_143,39,6,2019,GroupRide,22.55,1.9,"Creative Mobile Technologies, LLC"
Loc_114,14,17,Loc_144,50,2,2019,GroupRide,9.8,0.43,VeriFone Inc.
Loc_87,10,23,Loc_161,13,1,2019,GroupRide,21.5,4.67,VeriFone Inc.
Loc_236,10,17,Loc_151,48,4,2019,GroupRide,16.3,1.73,VeriFone Inc.
Loc_239,28,19,Loc_211,52,4,2019,GroupRide,21.3,4.84,VeriFone Inc.
Loc_42,21,20,Loc_238,34,2,2019,GroupRide,15.5,2.4,"Creative Mobile Technologies, LLC"
Loc_43,6,10,Loc_239,53,2,2019,GroupRide,9.96,0.77,VeriFone Inc.
Loc_43,13,20,Loc_161,14,3,2019,GroupRide,10.8,0.97,VeriFone Inc.
Loc_140,10,12,Loc_50,38,3,2019,GroupRide,21.36,2.7,VeriFone Inc.
Loc_100,21,21,Loc_164,48,2,2019,GroupRide,8.8,0.75,VeriFone Inc.
Loc_236,14,17,Loc_234,50,2,2019,GroupRide,24.0,3.9,"Creative Mobile Technologies, LLC"
Loc_107,2,21,Loc_138,25,6,2019,GroupRide,58.4,7.9,"Creative Mobile Technologies, LLC"
Loc_237,11,13,Loc_229,52,1,2019,GroupRide,6.89,0.49,VeriFone Inc.
Loc_162,7,7,Loc_262,12,1,2019,GroupRide,17.0,3.2,"Creative Mobile Technologies, LLC"
Loc_229,2,13,Loc_162,22,3,2019,GroupRide,8.76,0.47,VeriFone Inc.
Loc_88,24,14,Loc_68,20,1,2019,GroupRide,15.8,3.63,VeriFone Inc.
Loc_141,5,12,Loc_237,12,3,2019,GroupRide,8.8,0.4,"Creative Mobile Technologies, LLC"
Loc_263,1,23,Loc_141,32,5,2019,GroupRide,8.3,0.86,VeriFone Inc.
Loc_48,7,16,Loc_230,46,3,2019,GroupRide,9.8,0.68,VeriFone Inc.
Loc_100,18,19,Loc_100,28,2,2019,GroupRide,17.16,1.87,VeriFone Inc.
Loc_107,28,13,Loc_161,29,3,2019,GroupRide,18.96,2.1,VeriFone Inc.
Loc_68,15,15,Loc_231,26,4,2019,GroupRide,15.35,1.7,"Creative Mobile Technologies, LLC"
Loc_170,17,12,Loc_170,51,3,2019,GroupRide,31.86,0.0,"Creative Mobile Technologies, LLC"
Loc_116,8,18,Loc_75,19,3,2019,GroupRide,15.3,2.68,VeriFone Inc.
Loc_170,4,13,Loc_164,1,5,2019,GroupRide,12.25,1.0,VeriFone Inc.
Loc_233,10,0,Loc_164,43,6,2019,GroupRide,10.8,0.9,"Creative Mobile Technologies, LLC"
Loc_233,10,6,Loc_229,13,1,2019,GroupRide,4.8,0.5,"Creative Mobile Technologies, LLC"
Loc_49,5,21,Loc_68,12,6,2019,GroupRide,22.8,4.78,VeriFone Inc.
Loc_236,11,22,Loc_239,0,4,2019,GroupRide,14.8,2.33,VeriFone Inc.
Loc_1,9,5,Loc_229,29,3,2019,GroupRide,78.8,18.5,"Creative Mobile Technologies, LLC"
Loc_141,14,13,Loc_138,46,6,2019,GroupRide,36.06,8.29,VeriFone Inc.
Loc_233,29,12,Loc_233,28,4,2019,GroupRide,6.3,0.25,VeriFone Inc.
Loc_170,25,3,Loc_148,45,5,2019,GroupRide,18.36,2.74,VeriFone Inc.
Loc_246,25,15,Loc_170,24,6,2019,GroupRide,12.8,1.3,"Creative Mobile Technologies, LLC"
Loc_18,27,12,Loc_138,41,2,2019,GroupRide,42.06,12.89,VeriFone Inc.
Loc_142,20,9,Loc_238,54,2,2019,GroupRide,11.74,0.8,"Creative Mobile Technologies, LLC"
Loc_186,14,14,Loc_148,33,5,2019,GroupRide,20.3,3.07,VeriFone Inc.
Loc_114,13,15,Loc_170,35,3,2019,GroupRide,21.95,3.0,"Creative Mobile Technologies, LLC"
Loc_237,29,20,Loc_237,4,1,2019,GroupRide,8.15,0.9,"Creative Mobile Technologies, LLC"
Loc_162,11,17,Loc_141,51,1,2019,GroupRide,10.56,1.02,VeriFone Inc.
Loc_164,22,19,Loc_163,19,4,2019,GroupRide,19.89,1.44,VeriFone Inc.
Loc_164,29,14,Loc_132,29,3,2019,GroupRide,61.15,17.2,"Creative Mobile Technologies, LLC"
Loc_163,16,12,Loc_239,33,6,2019,GroupRide,9.8,1.36,VeriFone Inc.
Loc_230,16,22,Loc_48,10,3,2019,GroupRide,8.8,0.5,"Creative Mobile Technologies, LLC"
Loc_7,2,4,Loc_146,33,6,2019,GroupRide,5.8,0.7,VeriFone Inc.
Loc_50,9,12,Loc_68,54,2,2019,GroupRide,17.76,2.6,VeriFone Inc.
Loc_170,13,17,Loc_237,46,2,2019,GroupRide,15.96,1.58,VeriFone Inc.
Loc_236,26,8,Loc_75,33,2,2019,GroupRide,8.75,0.4,"Creative Mobile Technologies, LLC"
Loc_36,3,3,Loc_148,28,2,2019,GroupRide,21.3,5.0,"Creative Mobile Technologies, LLC"
Loc_186,4,20,Loc_249,35,4,2019,GroupRide,12.35,1.0,"Creative Mobile Technologies, LLC"
Loc_170,20,22,Loc_148,55,5,2019,GroupRide,14.75,1.96,VeriFone Inc.
Loc_42,4,23,Loc_151,7,3,2019,GroupRide,10.3,1.89,VeriFone Inc.
Loc_48,2,22,Loc_163,23,2,2019,GroupRide,8.8,0.4,VeriFone Inc.
Loc_263,27,1,Loc_132,18,5,2019,GroupRide,71.42,19.58,VeriFone Inc.
Loc_68,9,11,Loc_100,24,1,2019,GroupRide,7.56,0.52,VeriFone Inc.
Loc_234,5,1,Loc_234,15,6,2019,GroupRide,6.3,0.1,VeriFone Inc.
Loc_236,14,10,Loc_229,45,2,2019,GroupRide,17.15,1.9,"Creative Mobile Technologies, LLC"
Loc_246,28,6,Loc_186,49,6,2019,GroupRide,8.3,0.61,VeriFone Inc.
Loc_141,5,7,Loc_186,48,1,2019,GroupRide,12.3,3.0,"Creative Mobile Technologies, LLC"
Loc_229,8,12,Loc_161,7,2,2019,GroupRide,15.35,0.8,"Creative Mobile Technologies, LLC"
Loc_79,14,16,Loc_107,41,6,2019,GroupRide,12.85,0.8,"Creative Mobile Technologies, LLC"
Loc_233,28,0,Loc_68,13,1,2019,GroupRide,10.3,1.5,"Creative Mobile Technologies, LLC"
Loc_236,5,13,Loc_138,20,6,2019,GroupRide,40.1,7.93,VeriFone Inc.
Loc_239,7,14,Loc_239,12,4,2019,GroupRide,7.3,0.6,"Creative Mobile Technologies, LLC"
Loc_132,17,17,Loc_132,52,6,2019,GroupRide,4.3,0.1,VeriFone Inc.
Loc_79,27,21,Loc_114,38,4,2019,GroupRide,10.56,0.6,"Creative Mobile Technologies, LLC"
Loc_161,27,20,Loc_163,38,4,2019,GroupRide,8.8,0.55,VeriFone Inc.
Loc_237,5,15,Loc_142,34,5,2019,GroupRide,14.76,1.68,VeriFone Inc.
Loc_132,4,19,Loc_186,7,3,2019,GroupRide,78.67,17.4,"Creative Mobile Technologies, LLC"
Loc_142,10,11,Loc_107,14,4,2019,GroupRide,27.96,3.08,VeriFone Inc.
Loc_162,22,17,Loc_100,15,1,2019,GroupRide,12.3,1.57,VeriFone Inc.
Loc_164,31,2,Loc_249,11,1,2019,GroupRide,9.8,1.5,"Creative Mobile Technologies, LLC"
Loc_75,13,18,Loc_75,36,2,2019,GroupRide,10.55,0.7,"Creative Mobile Technologies, LLC"
Loc_232,5,7,Loc_45,8,6,2019,GroupRide,10.35,0.8,"Creative Mobile Technologies, LLC"
Loc_249,31,16,Loc_90,6,5,2019,GroupRide,8.3,0.5,"Creative Mobile Technologies, LLC"
Loc_163,24,17,Loc_230,32,4,2019,GroupRide,15.35,1.1,"Creative Mobile Technologies, LLC"
Loc_148,13,1,Loc_79,51,4,2019,GroupRide,15.3,0.65,VeriFone Inc.
Loc_132,24,7,Loc_238,29,3,2019,GroupRide,66.06,20.21,VeriFone Inc.
Loc_107,22,16,Loc_48,3,6,2019,GroupRide,11.8,1.8,"Creative Mobile Technologies, LLC"
Loc_143,6,0,Loc_239,28,6,2019,GroupRide,12.8,1.27,VeriFone Inc.
Loc_264,5,11,Loc_264,51,3,2019,GroupRide,17.02,1.44,VeriFone Inc.
Loc_262,13,19,Loc_132,27,4,2019,GroupRide,61.42,19.1,"Creative Mobile Technologies, LLC"
Loc_249,7,21,Loc_90,46,4,2019,GroupRide,8.3,0.8,"Creative Mobile Technologies, LLC"
Loc_233,6,21,Loc_163,26,2,2019,GroupRide,12.35,0.8,"Creative Mobile Technologies, LLC"
Loc_164,17,2,Loc_186,41,5,2019,GroupRide,9.96,0.56,VeriFone Inc.
Loc_162,2,9,Loc_79,40,1,2019,GroupRide,12.3,2.5,"Creative Mobile Technologies, LLC"
Loc_211,18,14,Loc_144,9,6,2019,GroupRide,9.3,0.66,VeriFone Inc.
Loc_236,7,0,Loc_237,23,5,2019,GroupRide,11.15,1.2,"Creative Mobile Technologies, LLC"
Loc_164,1,21,Loc_143,3,4,2019,GroupRide,20.76,2.7,"Creative Mobile Technologies, LLC"
Loc_170,19,8,Loc_79,12,6,2019,GroupRide,10.3,1.54,VeriFone Inc.
Loc_68,11,11,Loc_143,28,1,2019,GroupRide,9.3,1.7,"Creative Mobile Technologies, LLC"
Loc_249,5,18,Loc_90,46,1,2019,GroupRide,6.96,0.59,VeriFone Inc.
Loc_141,16,0,Loc_43,49,3,2019,GroupRide,11.0,0.69,VeriFone Inc.
Loc_233,26,8,Loc_138,59,3,2019,GroupRide,52.27,11.19,VeriFone Inc.
Loc_211,2,16,Loc_79,45,2,2019,GroupRide,15.36,0.93,VeriFone Inc.
Loc_231,2,16,Loc_234,8,4,2019,GroupRide,20.16,2.38,VeriFone Inc.
Loc_151,29,20,Loc_246,6,3,2019,GroupRide,25.74,4.51,VeriFone Inc.
Loc_233,10,17,Loc_211,21,5,2019,GroupRide,25.05,2.7,"Creative Mobile Technologies, LLC"
Loc_140,30,8,Loc_239,29,5,2019,GroupRide,21.8,2.95,VeriFone Inc.
Loc_236,24,8,Loc_236,23,1,2019,GroupRide,8.58,0.73,VeriFone Inc.
Loc_144,1,19,Loc_186,14,3,2019,GroupRide,24.96,3.11,VeriFone Inc.
Loc_90,3,14,Loc_90,3,4,2019,GroupRide,6.3,0.21,VeriFone Inc.
Loc_246,7,17,Loc_90,25,5,2019,GroupRide,14.63,1.1,"Creative Mobile Technologies, LLC"
Loc_161,7,10,Loc_237,14,3,2019,GroupRide,11.3,0.6,"Creative Mobile Technologies, LLC"
Loc_163,20,10,Loc_170,14,3,2019,GroupRide,12.96,0.98,VeriFone Inc.
Loc_166,17,9,Loc_237,34,5,2019,GroupRide,27.35,3.7,"Creative Mobile Technologies, LLC"
Loc_161,27,11,Loc_239,47,5,2019,GroupRide,13.56,1.57,VeriFone Inc.
Loc_249,21,17,Loc_246,30,3,2019,GroupRide,14.8,2.2,"Creative Mobile Technologies, LLC"
Loc_116,20,11,Loc_75,39,4,2019,GroupRide,17.3,4.5,VeriFone Inc.
Loc_68,9,8,Loc_61,55,2,2019,GroupRide,33.8,8.6,"Creative Mobile Technologies, LLC"
Loc_87,7,17,Loc_161,34,5,2019,GroupRide,26.75,5.0,"Creative Mobile Technologies, LLC"
Loc_114,17,22,Loc_158,27,5,2019,GroupRide,10.3,1.07,VeriFone Inc.
Loc_233,9,21,Loc_141,30,6,2019,GroupRide,12.36,1.22,VeriFone Inc.
Loc_162,28,6,Loc_162,53,1,2019,GroupRide,3.8,0.2,"Creative Mobile Technologies, LLC"
Loc_90,30,19,Loc_170,45,4,2019,GroupRide,11.3,1.16,VeriFone Inc.
Loc_162,7,8,Loc_262,6,2,2019,GroupRide,17.16,2.36,VeriFone Inc.
Loc_238,2,22,Loc_48,4,6,2019,GroupRide,17.0,2.7,"Creative Mobile Technologies, LLC"
Loc_142,28,21,Loc_186,53,3,2019,GroupRide,15.3,2.12,VeriFone Inc.
Loc_233,25,12,Loc_141,49,6,2019,GroupRide,18.96,1.55,VeriFone Inc.
Loc_162,6,19,Loc_237,44,4,2019,GroupRide,6.8,0.39,VeriFone Inc.
Loc_90,23,19,Loc_137,11,2,2019,GroupRide,16.5,1.6,"Creative Mobile Technologies, LLC"
Loc_256,13,22,Loc_211,42,4,2019,GroupRide,26.3,2.79,VeriFone Inc.
Loc_138,28,6,Loc_161,48,3,2019,GroupRide,58.16,12.0,"Creative Mobile Technologies, LLC"
Loc_140,15,15,Loc_237,43,2,2019,GroupRide,10.55,0.6,"Creative Mobile Technologies, LLC"
Loc_246,4,15,Loc_246,32,5,2019,GroupRide,9.96,0.79,VeriFone Inc.
Loc_262,17,0,Loc_141,39,3,2019,GroupRide,6.8,0.33,VeriFone Inc.
Loc_230,6,15,Loc_246,55,2,2019,GroupRide,16.55,1.9,"Creative Mobile Technologies, LLC"
Loc_142,10,7,Loc_142,0,4,2019,GroupRide,11.33,1.76,VeriFone Inc.
Loc_21,9,19,Loc_161,26,1,2019,GroupRide,60.36,14.74,VeriFone Inc.
Loc_238,3,14,Loc_68,42,4,2019,GroupRide,21.8,3.4,"Creative Mobile Technologies, LLC"
Loc_234,25,12,Loc_170,22,6,2019,GroupRide,10.75,0.7,"Creative Mobile Technologies, LLC"
Loc_229,24,20,Loc_209,57,4,2019,GroupRide,19.58,4.37,VeriFone Inc.
